,date,neg,neu,pos,compound
116,2023-03-28,0.0,1.0,0.0,0.0
117,2023-03-29,0.0,0.837,0.163,0.624
118,2023-03-30,0.261,0.573,0.166,-0.3612
119,2023-04-04,0.0,0.794,0.206,0.3818
120,2023-04-14,0.0,1.0,0.0,0.0
121,2023-04-18,0.531,0.469,0.0,-0.8807
122,2023-04-19,0.264,0.736,0.0,-0.6486
123,2023-04-20,0.0,1.0,0.0,0.0
124,2023-04-23,0.4,0.6,0.0,-0.7184
125,2023-04-25,0.0,1.0,0.0,0.0
126,2023-04-26,0.09533333333333333,0.8686666666666666,0.036,-0.024033333333333334
127,2023-04-27,0.09533333333333333,0.9046666666666666,0.0,-0.11333333333333334
128,2023-04-28,0.0835,0.9165,0.0,-0.07655
129,2023-05-02,0.0,1.0,0.0,0.0
130,2023-05-03,0.0,1.0,0.0,0.0
131,2023-05-12,0.0,1.0,0.0,0.0
132,2023-05-14,0.0,1.0,0.0,0.0
133,2023-05-16,0.079,0.727,0.194,0.4091
134,2023-05-22,0.0,1.0,0.0,0.0
135,2023-05-24,0.0,0.6,0.4,0.7184
136,2023-05-25,0.0,1.0,0.0,0.0
137,2023-05-30,0.0,0.705,0.295,0.5574
138,2023-06-02,0.0,1.0,0.0,0.0
139,2023-06-07,0.0,1.0,0.0,0.0
140,2023-06-08,0.0,1.0,0.0,0.0
141,2023-06-10,0.0,0.756,0.244,0.6705
142,2023-06-12,0.257,0.743,0.0,-0.6705
143,2023-06-18,0.0,1.0,0.0,0.0
144,2023-06-21,0.286,0.714,0.0,-0.25
145,2023-07-07,0.0,0.536,0.464,0.6369
146,2023-07-11,0.0,1.0,0.0,0.0
147,2023-07-14,0.0,1.0,0.0,0.0
