,date,neg,neu,pos,compound
117,2023-05-23,0.0,0.688,0.312,0.6124
118,2023-05-24,0.05425,0.87175,0.074,-0.022000000000000006
119,2023-05-25,0.248,0.619,0.133,-0.3182
120,2023-05-30,0.0,0.8,0.2,0.3612
121,2023-05-31,0.0635,0.8325,0.104,0.06004999999999999
122,2023-06-02,0.0,0.879,0.121,0.296
123,2023-06-06,0.0,0.8353333333333334,0.16466666666666666,0.3528
124,2023-06-07,0.10266666666666667,0.848,0.04933333333333333,-0.07543333333333334
125,2023-06-08,0.0,0.769,0.231,0.2732
126,2023-06-09,0.0,1.0,0.0,0.0
127,2023-06-11,0.0,0.65,0.35,0.5106
128,2023-06-14,0.082,0.7665,0.151,0.1366
129,2023-06-16,0.0,0.792,0.208,0.2732
130,2023-06-21,0.0,0.878,0.122,0.2202
131,2023-06-27,0.0,1.0,0.0,0.0
132,2023-06-30,0.0,0.7135,0.2865,0.47209999999999996
133,2023-07-02,0.0,1.0,0.0,0.0
134,2023-07-06,0.0,0.552,0.448,0.6705
