,date,neg,neu,pos,compound
104,2023-05-10,0.0,0.802,0.198,0.3548
105,2023-05-12,0.0,1.0,0.0,0.0
106,2023-05-15,0.0,0.769,0.231,0.5106
107,2023-05-17,0.164,0.643,0.193,0.128
108,2023-05-18,0.0,1.0,0.0,0.0
109,2023-05-24,0.0,1.0,0.0,0.0
110,2023-05-25,0.0,1.0,0.0,0.0
111,2023-05-30,0.0,1.0,0.0,0.0
112,2023-05-31,0.0,1.0,0.0,0.0
113,2023-06-04,0.0,1.0,0.0,0.0
114,2023-06-05,0.0,1.0,0.0,0.0
115,2023-06-13,0.0,0.792,0.208,0.2732
116,2023-06-14,0.134,0.647,0.22,0.25
117,2023-06-16,0.0,0.897,0.103,0.1909
118,2023-06-21,0.216,0.784,0.0,-0.296
119,2023-06-22,0.0,1.0,0.0,0.0
120,2023-06-23,0.0514,0.8532,0.0952,0.06642
121,2023-06-28,0.0,1.0,0.0,0.0
122,2023-07-03,0.0,1.0,0.0,0.0
123,2023-07-12,0.051,0.8320000000000001,0.117,0.26335
124,2023-07-13,0.0,1.0,0.0,0.0
125,2023-07-14,0.0,0.455,0.545,0.7184
