,date,neg,neu,pos,compound
122,2023-04-07,0.309,0.691,0.0,-0.7003
123,2023-04-10,0.0,1.0,0.0,0.0
124,2023-04-11,0.052,0.8606666666666666,0.08733333333333333,0.05129999999999999
125,2023-04-12,0.0,0.816,0.184,0.4019
126,2023-04-18,0.227,0.6935,0.079,-0.2603
127,2023-04-21,0.0,0.888,0.112,0.1909
128,2023-04-25,0.0,1.0,0.0,0.0
129,2023-04-26,0.0,1.0,0.0,0.0
130,2023-04-27,0.0,1.0,0.0,0.0
131,2023-05-02,0.0,1.0,0.0,0.0
132,2023-05-03,0.0,1.0,0.0,0.0
133,2023-05-05,0.0,0.693,0.307,0.7672
134,2023-05-06,0.0,1.0,0.0,0.0
135,2023-05-09,0.0,1.0,0.0,0.0
136,2023-05-10,0.0,0.95825,0.04175,0.050575
137,2023-05-11,0.0,1.0,0.0,0.0
138,2023-05-15,0.0,1.0,0.0,0.0
139,2023-05-17,0.0,1.0,0.0,0.0
140,2023-05-18,0.0,0.734,0.266,0.5719
141,2023-05-20,0.0,1.0,0.0,0.0
142,2023-05-31,0.0,0.8355,0.1645,0.339675
143,2023-06-04,0.172,0.828,0.0,-0.4019
144,2023-06-06,0.0,1.0,0.0,0.0
145,2023-06-09,0.0,1.0,0.0,0.0
146,2023-06-12,0.0,1.0,0.0,0.0
147,2023-06-13,0.0,0.816,0.184,0.4019
148,2023-06-15,0.0,0.776,0.224,0.3818
149,2023-06-21,0.0,1.0,0.0,0.0
150,2023-06-22,0.276,0.724,0.0,-0.4939
151,2023-06-27,0.0,1.0,0.0,0.0
152,2023-06-28,0.0,1.0,0.0,0.0
153,2023-06-30,0.0,0.673,0.327,0.5267
154,2023-07-07,0.0,0.463,0.537,0.7003
155,2023-07-17,0.0,1.0,0.0,0.0
156,2023-07-19,0.0,1.0,0.0,0.0
