,date,neg,neu,pos,compound
118,2023-04-24,0.0,0.616,0.384,0.6808
119,2023-05-03,0.0,0.797,0.203,0.4215
120,2023-05-05,0.0,1.0,0.0,0.0
121,2023-05-10,0.0,0.763,0.237,0.4215
122,2023-05-11,0.0,0.811,0.189,0.4215
123,2023-05-18,0.02642857142857143,0.7508571428571429,0.2227142857142857,0.3819
124,2023-05-19,0.0,1.0,0.0,0.0
125,2023-05-22,0.0,0.621,0.379,0.6705
126,2023-05-23,0.0,1.0,0.0,0.0
127,2023-05-24,0.0,1.0,0.0,0.0
128,2023-05-30,0.07,0.6495,0.281,0.44655
129,2023-06-01,0.0,0.7156666666666668,0.2843333333333333,0.4933
130,2023-06-20,0.0,0.7053333333333334,0.2946666666666667,0.5148333333333334
131,2023-06-22,0.0,0.706,0.294,0.6124
132,2023-06-23,0.0855,0.6755,0.239,0.23654999999999998
133,2023-06-26,0.0,1.0,0.0,0.0
134,2023-06-28,0.0,0.769,0.231,0.2023
